Url,Name,Address,Phone,Latitude,Longitude,Category,Price,RatingAverage,TotalReviews
https://www.yelp.it/biz/osteria-fate-infretta-a-tavola-torino,'Osteria Fate Infretta A Tavola','Via Biglieri 10126 Torino',null,?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/la-svolta-torino,'La Svolta','Via Sabaudia 21 10133 Torino','011 6312643',?,?,'Cucina italiana; Pizzerie',3,3.0,1
https://www.yelp.it/biz/quelli-che-ben-pensano-torino,'Quelli che ben pensano','Corso Regio Parco 52 10154 Torino',null,?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/a-la-merenda-sinoira-torino,'A la Merenda Sinoira','Piazza Hermada 12 10131 Torino','011 8190613',?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/pizzeria-amalfi-torino,'Pizzeria Amalfi','Via Borgone 12 10139 Torino',null,?,?,'Cucina italiana',null,3.0,1
https://www.yelp.it/biz/la-vecchia-europa-torino,'La Vecchia Europa','Via Gorizia 144 10137 Torino','011 322200',?,?,Pizzerie,null,3.0,1
https://www.yelp.it/biz/complice-di-zhou-jinshu-torino,'Complice Di Zhou Jinshu','Piazza Galimberti 21 10134 Torino','011 3040196',?,?,'Cucina italiana',1,3.0,1
https://www.yelp.it/biz/bollicine-di-gigliotti-e-de-bartolo-torino,'Bollicine di Gigliotti e DE Bartolo','Via San Marino 58 10137 Torino','011 396728',?,?,Pizzerie,4,3.0,1
https://www.yelp.it/biz/filo-di-marianna-torino,'Filo Di Marianna','Via Pr Tommaso 2 10125 Torino','011 6692365',?,?,'Cucina italiana',1,2.0,1
https://www.yelp.it/biz/sara-caffetteria-torino,'Sara Caffetteria','Corso Cosenza 42 10137 Torino','011 356809',?,?,'Caffè; Caffè/Tè',2,3.0,1
https://www.yelp.it/biz/mc-donalds-torino-2,'mc donalds','piazza statuto 16 10122 Torino',null,?,?,Hamburger,null,2.0,1
https://www.yelp.it/biz/artinfood-torino,Artinfood,'Corso Vittorio Emanuele 21 10125 Torino','011 19665874',?,?,'Cucina italiana',3,1.0,1
https://www.yelp.it/biz/il-male-torino,'Il Male','Via Lombardore 10 10154 Torino','011 284617',?,?,Bar,3,2.0,2
https://www.yelp.it/biz/pizzificio-torino,Pizzificio,'Corso Regina Margherita 69C 10124 Torino',null,?,?,Pizzerie,null,2.0,1
https://www.yelp.it/biz/papaldo-di-terentin-paola-torino,'Papaldo Di Terentin Paola','Via Cibrario Luigi 104 10144 Torino','011 7712633',?,?,Pizzerie,null,2.0,1
https://www.yelp.it/biz/la-caravella-torino-2,'La Caravella','Via Fratelli Vasco 2 10124 Torino','011 8395105',?,?,'Cucina italiana',3,1.0,1
https://www.yelp.it/biz/fondazione-darte-sella-pollone-torino,'Fondazione Darte Sella Pollone','Via Maria Vittoria 26 10123 Torino','011 8174002',?,?,Musei,null,1.0,1
https://www.yelp.it/biz/dolce-basilico-torino,'Dolce Basilico','Via Monginevro 230 10141 Torino','011 704287',?,?,Pizzerie,null,2.0,1
https://www.yelp.it/biz/pantagruel-torino,Pantagruel,'C. Moncalieri 261 10133 Torino','011 6613827',?,?,Pizzerie,3,1.0,1
https://www.yelp.it/biz/garden-caffetteria-torino,'Garden Caffetteria','Via Arnaldo da Brescia 35 Proche Faculté d Economie 10134 Torino',null,?,?,'Cucina italiana',3,3.0,1
https://www.yelp.it/biz/il-buco-torino,'Il Buco','Via Lombriasco 5 10139 Torino','011 4332210',?,?,'Cucina italiana',1,4.0,1
